idx	url	title	category	language	images	sentences	identifier
87	https://www.wikihow.it/Accettare-i-Complimenti-se-Hai-Poca-Autostima	Come Accettare i Complimenti se Hai Poca Autostima	religion	Italian	https://www.wikihow.com/images_en/thumb/c/c5/Avoid-Being-Manipulated-by-People-Step-1.jpg/v4-460px-Avoid-Being-Manipulated-by-People-Step-1.jpg	Concentrati sugli aspetti che puoi controllare.	rI87_7370
87	https://www.wikihow.it/Accettare-i-Complimenti-se-Hai-Poca-Autostima	Come Accettare i Complimenti se Hai Poca Autostima	religion	Italian	https://www.wikihow.com/images_en/thumb/7/74/Avoid-Falling-Into-the-Guilt-Trip-Step-5-Version-3.jpg/v4-460px-Avoid-Falling-Into-the-Guilt-Trip-Step-5-Version-3.jpg	Sii comprensivo nei tuoi confronti.	rI87_7371
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/6/6a/Do-a-Daniel-Fast-Step-1-Version-2.jpg/v4-460px-Do-a-Daniel-Fast-Step-1-Version-2.jpg	Evita distrazioni.	rI88_7372
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/7/72/Do-a-Daniel-Fast-Step-2-Version-2.jpg/v4-460px-Do-a-Daniel-Fast-Step-2-Version-2.jpg	Comincia la dieta concentrandoti sulla tua fede.	rI88_7373
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/f/f8/Do-a-Daniel-Fast-Step-3-Version-2.jpg/v4-460px-Do-a-Daniel-Fast-Step-3-Version-2.jpg	Prega.	rI88_7374
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/7/71/Do-a-Daniel-Fast-Step-4-Version-2.jpg/v4-460px-Do-a-Daniel-Fast-Step-4-Version-2.jpg	Dedica del tempo a Dio.	rI88_7375
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/0/0f/Do-a-Daniel-Fast-Step-5-Version-2.jpg/v4-460px-Do-a-Daniel-Fast-Step-5-Version-2.jpg	Cerca il Signore diligentemente per trovare le risposte alle tue preghiere.	rI88_7376
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/7/78/Do-a-Daniel-Fast-Step-6-Version-2.jpg/v4-460px-Do-a-Daniel-Fast-Step-6-Version-2.jpg	Chiedi la guida del Signore nella tua vita.	rI88_7377
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/4/47/Do-a-Daniel-Fast-Step-7-Version-2.jpg/v4-460px-Do-a-Daniel-Fast-Step-7-Version-2.jpg	Nei giorni che precedono il digiuno, rendi in qualche modo i tuoi pasti più leggeri.	rI88_7378
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/d/d2/Do-a-Daniel-Fast-Step-8-Version-2.jpg/v4-460px-Do-a-Daniel-Fast-Step-8-Version-2.jpg	Nel primo Libro di Daniele, il Profeta mangiò solo verdura e frutta, e bevve solamente acqua per 10 giorni.	rI88_7379
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/a/a9/Do-a-Daniel-Fast-Step-9-Version-2.jpg/v4-460px-Do-a-Daniel-Fast-Step-9-Version-2.jpg	Al contrario, troviamo anche un elenco di alimenti da evitare.	rI88_7380
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/e/ed/Do-a-Daniel-Fast-Step-10.jpg/v4-460px-Do-a-Daniel-Fast-Step-10.jpg	Leggi attentamente tutte le etichette - Gli alimenti spesso contengono ingredienti nascosti.	rI88_7381
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/c/cc/Do-a-Daniel-Fast-Step-11.jpg/v4-460px-Do-a-Daniel-Fast-Step-11.jpg	Passa alla fase due.	rI88_7382
88	https://www.wikihow.it/Digiunare-Come-Daniele	Come Digiunare Come Daniele	religion	Italian	https://www.wikihow.com/images_en/thumb/c/ce/Do-a-Daniel-Fast-Step-12.jpg/v4-460px-Do-a-Daniel-Fast-Step-12.jpg	Valuta come ti senti dopo queste due fasi.	rI88_7383
89	https://www.wikihow.it/Entrare-nella-Chiesa-Mormone	Come Entrare nella Chiesa Mormone	religion	Italian	https://www.wikihow.com/images_en/thumb/9/99/Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-1.jpg/v4-460px-Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-1.jpg	Impara il credo dei mormoni.	rI89_7384
89	https://www.wikihow.it/Entrare-nella-Chiesa-Mormone	Come Entrare nella Chiesa Mormone	religion	Italian	https://www.wikihow.com/images_en/thumb/3/38/Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-2.jpg/v4-460px-Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-2.jpg	Leggi il Libro di Mormon	rI89_7385
89	https://www.wikihow.it/Entrare-nella-Chiesa-Mormone	Come Entrare nella Chiesa Mormone	religion	Italian	https://www.wikihow.com/images_en/thumb/9/9c/Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-3.jpg/v4-460px-Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-3.jpg	Incontra dei missionari mormoni.	rI89_7386
89	https://www.wikihow.it/Entrare-nella-Chiesa-Mormone	Come Entrare nella Chiesa Mormone	religion	Italian	https://www.wikihow.com/images_en/thumb/d/d6/Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-4.jpg/v4-460px-Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-4.jpg	Frequenta le loro funzioni domenicali nella chiesa mormone più vicina a te.	rI89_7387
89	https://www.wikihow.it/Entrare-nella-Chiesa-Mormone	Come Entrare nella Chiesa Mormone	religion	Italian	https://www.wikihow.com/images_en/thumb/f/fd/Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-5.jpg/v4-460px-Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-5.jpg	Ripercorri e prega ciò che ti è stato insegnato.	rI89_7388
89	https://www.wikihow.it/Entrare-nella-Chiesa-Mormone	Come Entrare nella Chiesa Mormone	religion	Italian	https://www.wikihow.com/images_en/thumb/3/34/Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-6.jpg/v4-460px-Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-6.jpg	A seconda della risposta che riceverai, accetta l'invito dei missionari mormoni a essere battezzato come testimonianza davanti a Dio della tua accettazione di Gesù Cristo e dell'intenzione di seguirlo.	rI89_7389
89	https://www.wikihow.it/Entrare-nella-Chiesa-Mormone	Come Entrare nella Chiesa Mormone	religion	Italian	https://www.wikihow.com/images_en/thumb/3/32/Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-7.jpg/v4-460px-Join-the-Mormon-Church-%28Church-of-Jesus-Christ-of-Latter-Day-Saints%29-Step-7.jpg	Ricevi la confermazione da un membro della chiesa mormone.	rI89_7390
90	https://www.wikihow.it/Celebrare-la-Festivit%C3%A0-di-Beltane	Come Celebrare la Festività di Beltane	religion	Italian	https://www.wikihow.com/images_en/thumb/6/61/Celebrate-Beltane-Step-1-Version-2.jpg/v4-460px-Celebrate-Beltane-Step-1-Version-2.jpg	"Raccogli maggiori informazioni in merito alla festa di ""Beltane""."	rI90_7391
90	https://www.wikihow.it/Celebrare-la-Festivit%C3%A0-di-Beltane	Come Celebrare la Festività di Beltane	religion	Italian	https://www.wikihow.com/images_en/thumb/c/c5/Celebrate-Beltane-Step-2-Version-2.jpg/v4-460px-Celebrate-Beltane-Step-2-Version-2.jpg	Ricorda il significato di alcuni elementi, come il falò e l'incenso.	rI90_7392
90	https://www.wikihow.it/Celebrare-la-Festivit%C3%A0-di-Beltane	Come Celebrare la Festività di Beltane	religion	Italian	https://www.wikihow.com/images_en/thumb/d/de/Celebrate-Beltane-Step-3-Version-2.jpg/v4-460px-Celebrate-Beltane-Step-3-Version-2.jpg	Accendi un falò con i nove legni sacri.	rI90_7393
90	https://www.wikihow.it/Celebrare-la-Festivit%C3%A0-di-Beltane	Come Celebrare la Festività di Beltane	religion	Italian	https://www.wikihow.com/images_en/thumb/9/96/Celebrate-Beltane-Step-4-Version-2.jpg/v4-460px-Celebrate-Beltane-Step-4-Version-2.jpg	Brucia dell'incenso realizzato con questi legni per ottenere il profumo di un falò all'aria aperta, se non puoi accendere un vero e proprio fuoco.	rI90_7394
90	https://www.wikihow.it/Celebrare-la-Festivit%C3%A0-di-Beltane	Come Celebrare la Festività di Beltane	religion	Italian	https://www.wikihow.com/images_en/thumb/6/6a/Celebrate-Beltane-Step-5-Version-2.jpg/v4-460px-Celebrate-Beltane-Step-5-Version-2.jpg	Mangia delle torte di avena o di orzo, i dolci tipici della festa celtica.	rI90_7395
90	https://www.wikihow.it/Celebrare-la-Festivit%C3%A0-di-Beltane	Come Celebrare la Festività di Beltane	religion	Italian	https://www.wikihow.com/images_en/thumb/4/43/Celebrate-Beltane-Step-6.jpg/v4-460px-Celebrate-Beltane-Step-6.jpg	Celebra un rito per l'unità della Dea e del Dio.	rI90_7396
90	https://www.wikihow.it/Celebrare-la-Festivit%C3%A0-di-Beltane	Come Celebrare la Festività di Beltane	religion	Italian	https://www.wikihow.com/images_en/thumb/1/1d/Celebrate-Beltane-Step-7.jpg/v4-460px-Celebrate-Beltane-Step-7.jpg	Balla intorno al palo di maggio o fai altre danze Wiccan per entrare nello spirito della festa.	rI90_7397
90	https://www.wikihow.it/Celebrare-la-Festivit%C3%A0-di-Beltane	Come Celebrare la Festività di Beltane	religion	Italian	https://www.wikihow.com/images_en/thumb/8/87/Celebrate-Beltane-Step-8.jpg/v4-460px-Celebrate-Beltane-Step-8.jpg	Ricorda che questa festa viene considerata l'occasione in cui lo spazio fra il mondo dei vivi e quello degli spiriti è più sottile.	rI90_7398
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/a/a9/Stop-Feeling-Useless-Step-1-Version-5.jpg/v4-460px-Stop-Feeling-Useless-Step-1-Version-5.jpg	Prova a identificare la causa del problema.	rI91_7399
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/8/8a/Stop-Feeling-Useless-Step-2-Version-5.jpg/v4-460px-Stop-Feeling-Useless-Step-2-Version-5.jpg	Trova qualcosa che ti appassioni.	rI91_7400
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/4/43/Stop-Feeling-Useless-Step-3-Version-5.jpg/v4-460px-Stop-Feeling-Useless-Step-3-Version-5.jpg	Fai ogni giorno un gesto carino.	rI91_7401
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/1/12/Stop-Feeling-Useless-Step-4-Version-5.jpg/v4-460px-Stop-Feeling-Useless-Step-4-Version-5.jpg	Fai del volontariato nella comunità.	rI91_7402
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/6/67/Stop-Feeling-Useless-Step-5-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-5-Version-4.jpg	Abituati alla riconoscenza.	rI91_7403
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/f/fd/Stop-Feeling-Useless-Step-6-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-6-Version-4.jpg	Parla a te stesso in modo positivo.	rI91_7404
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/5/5d/Stop-Feeling-Useless-Step-7-Version-5.jpg/v4-460px-Stop-Feeling-Useless-Step-7-Version-5.jpg	Accetta i complimenti.	rI91_7405
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/1/15/Stop-Feeling-Useless-Step-8-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-8-Version-4.jpg	Dai il tuo contributo alle cause che ti interessano.	rI91_7406
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/e/ea/Stop-Feeling-Useless-Step-9-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-9-Version-4.jpg	Cerca di non rinviare.	rI91_7407
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/e/e9/Stop-Feeling-Useless-Step-10-Version-5.jpg/v4-460px-Stop-Feeling-Useless-Step-10-Version-5.jpg	Prenditi cura di te.	rI91_7408
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/7/73/Stop-Feeling-Useless-Step-11-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-11-Version-4.jpg	Ascolta gli altri con più attenzione.	rI91_7409
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/a/a0/Stop-Feeling-Useless-Step-12-Version-3.jpg/v4-460px-Stop-Feeling-Useless-Step-12-Version-3.jpg	Sii riconoscente.	rI91_7410
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/4/4e/Stop-Feeling-Useless-Step-13-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-13-Version-4.jpg	Sii presente per le persone che ti stanno intorno.	rI91_7411
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/d/d5/Stop-Feeling-Useless-Step-14-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-14-Version-4.jpg	Celebra quello che rende le altre persone uniche nella tua vita invece di mortificarle.	rI91_7412
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/c/cd/Stop-Feeling-Useless-Step-15-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-15-Version-4.jpg	Liberati delle relazioni nocive.	rI91_7413
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/0/02/Stop-Feeling-Useless-Step-16-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-16-Version-4.jpg	Fai quello che puoi.	rI91_7414
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/d/d5/Stop-Feeling-Useless-Step-17-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-17-Version-4.jpg	Prendi tempo per fermarti e per respirare se ti trovi in mezzo a una situazione stressante.	rI91_7415
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/2/22/Stop-Feeling-Useless-Step-18-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-18-Version-4.jpg	Concentrati su quello che sta andando bene e lavora per rendere questo una parte più importante nella tua vita.	rI91_7416
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/f/fe/Stop-Feeling-Useless-Step-19-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-19-Version-4.jpg	Parla con gli altri di quello che stai provando nella situazione.	rI91_7417
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/e/e5/Stop-Feeling-Useless-Step-20-Version-4.jpg/v4-460px-Stop-Feeling-Useless-Step-20-Version-4.jpg	Controllati per capire se soffri di depressione.	rI91_7418
91	https://www.wikihow.it/Smettere-di-Sentirsi-Inutili	Come Smettere di Sentirsi Inutili	religion	Italian	https://www.wikihow.com/images_en/thumb/7/73/Stop-Feeling-Useless-Step-21-Version-2.jpg/v4-460px-Stop-Feeling-Useless-Step-21-Version-2.jpg	Consulta un medico se sospetti di essere depresso.	rI91_7419
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/6/62/Work-With-Archangel-Michael-Step-1.jpg/v4-460px-Work-With-Archangel-Michael-Step-1.jpg	Individua un luogo tranquillo e piacevole in cui lavorare.	rI92_7420
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/2/26/Work-With-Archangel-Michael-Step-2.jpg/v4-460px-Work-With-Archangel-Michael-Step-2.jpg	Immagina che piccole radici fuoriescano dalle piante dei tuoi piedi.	rI92_7421
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/4/40/Work-With-Archangel-Michael-Step-3.jpg/v4-460px-Work-With-Archangel-Michael-Step-3.jpg	Ora visualizza un cerchio dorato di luce proveniente dal cielo per avvolgere il tuo corpo.	rI92_7422
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/5/57/Work-With-Archangel-Michael-Step-4.jpg/v4-460px-Work-With-Archangel-Michael-Step-4.jpg	Chiama l'Arcangelo Michele accanto a te.	rI92_7423
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/a/ac/Work-With-Archangel-Michael-Step-5.jpg/v4-460px-Work-With-Archangel-Michael-Step-5.jpg	Visualizza l'Arcangelo Michele.	rI92_7424
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/f/f5/Work-With-Archangel-Michael-Step-6.jpg/v4-460px-Work-With-Archangel-Michael-Step-6.jpg	Chiedi all'Arcangelo Michele di darti l'aiuto di cui hai bisogno.	rI92_7425
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/3/35/Work-With-Archangel-Michael-Step-7.jpg/v4-460px-Work-With-Archangel-Michael-Step-7.jpg	Visualizza o immagina l'Arcangelo Michele mentre ti invia i suoi angeli celesti per aiutarti.	rI92_7426
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/3/30/Work-With-Archangel-Michael-Step-8.jpg/v4-460px-Work-With-Archangel-Michael-Step-8.jpg	Ringrazia.	rI92_7427
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/0/02/Work-With-Archangel-Michael-Step-9.jpg/v4-460px-Work-With-Archangel-Michael-Step-9.jpg	Continua a circondarti con la potente luce blu dell'Arcangelo Michele.	rI92_7428
92	https://www.wikihow.it/Lavorare-con-l%27Arcangelo-Michele	Come Lavorare con l'Arcangelo Michele	religion	Italian	https://www.wikihow.com/images_en/thumb/1/1f/Work-With-Archangel-Michael-Step-10.jpg/v4-460px-Work-With-Archangel-Michael-Step-10.jpg	Credi che l'Arcangelo Michele ed il suo gruppo di angeli si stiano occupando di te.	rI92_7429
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/3/33/Please-God-Step-1.jpg/v4-460px-Please-God-Step-1.jpg	Sii consapevole di essere il figlio di Dio.	rI93_7430
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/9/99/Please-God-Step-2.jpg/v4-460px-Please-God-Step-2.jpg	Abbi fede.	rI93_7431
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/7/7a/Please-God-Step-3.jpg/v4-460px-Please-God-Step-3.jpg	Accetta la grazia di Dio.	rI93_7432
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/6/6b/Please-God-Step-4.jpg/v4-460px-Please-God-Step-4.jpg	Vivi nello spirito.	rI93_7433
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/2/2a/Please-God-Step-5.jpg/v4-460px-Please-God-Step-5.jpg	Temi Dio.	rI93_7434
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/d/d0/Please-God-Step-6.jpg/v4-460px-Please-God-Step-6.jpg	Servi Dio liberamente e con amore.	rI93_7435
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/5/57/Please-God-Step-7.jpg/v4-460px-Please-God-Step-7.jpg	"Metti da parte l'elenco delle ""cose da fare""."	rI93_7436
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/3/35/Please-God-Step-8.jpg/v4-460px-Please-God-Step-8.jpg	Cerca la volontà di Dio e sottomettiti a essa.	rI93_7437
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/8/8a/Please-God-Step-9.jpg/v4-460px-Please-God-Step-9.jpg	Obbedisci ai comandamenti di Dio.	rI93_7438
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/f/f8/Please-God-Step-10.jpg/v4-460px-Please-God-Step-10.jpg	Comprendi lo scopo del sacrificio.	rI93_7439
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/7/7b/Please-God-Step-11.jpg/v4-460px-Please-God-Step-11.jpg	Punta all'eccellenza.	rI93_7440
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/5/5d/Please-God-Step-12.jpg/v4-460px-Please-God-Step-12.jpg	Celebra il settimo giorno della settimana (il sabato nella religione ebraica, la domenica in quella cristiana).	rI93_7441
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/6/69/Please-God-Step-13.jpg/v4-460px-Please-God-Step-13.jpg	Segui l'esempio di Cristo.	rI93_7442
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/f/f9/Please-God-Step-14.jpg/v4-460px-Please-God-Step-14.jpg	Dona agli altri per amore, non per dovere.	rI93_7443
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/d/d3/Please-God-Step-15.jpg/v4-460px-Please-God-Step-15.jpg	Ama le persone della tua vita.	rI93_7444
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/6/65/Please-God-Step-16.jpg/v4-460px-Please-God-Step-16.jpg	Considera con attenzione le tue nuove responsabilità.	rI93_7445
93	https://www.wikihow.it/Compiacere-Dio	Come Compiacere Dio	religion	Italian	https://www.wikihow.com/images_en/thumb/b/b5/Please-God-Step-17.jpg/v4-460px-Please-God-Step-17.jpg	Fai tesoro del momento presente.	rI93_7446
95	https://www.wikihow.it/Cantare-Om	Come Cantare Om	religion	Italian	https://www.wikihow.com/images_en/thumb/2/29/Chant-Om-Step-1.jpg/v4-460px-Chant-Om-Step-1.jpg	Trova un posto tranquillo dove sederti comodamente.	rI95_7447
95	https://www.wikihow.it/Cantare-Om	Come Cantare Om	religion	Italian	https://www.wikihow.com/images_en/thumb/6/6d/Chant-Om-Step-2.jpg/v4-460px-Chant-Om-Step-2.jpg	Indossa degli abiti di cotone comodi che non stringano alcuna parte del corpo.	rI95_7448
95	https://www.wikihow.it/Cantare-Om	Come Cantare Om	religion	Italian	https://www.wikihow.com/images_en/thumb/3/3e/Chant-Om-Step-3.jpg/v4-460px-Chant-Om-Step-3.jpg	Appoggia il palmo della mano destra (rivolto verso l'alto) su quello della mano sinistra, all'altezza dell'ombelico.	rI95_7449
95	https://www.wikihow.it/Cantare-Om	Come Cantare Om	religion	Italian	https://www.wikihow.com/images_en/thumb/6/6d/Chant-Om-Step-4.jpg/v4-460px-Chant-Om-Step-4.jpg	Chiudi gli occhi per qualche minuto e rilassa la mente e il corpo.	rI95_7450
95	https://www.wikihow.it/Cantare-Om	Come Cantare Om	religion	Italian	https://www.wikihow.com/images_en/thumb/5/5e/Chant-Om-Step-5.jpg/v4-460px-Chant-Om-Step-5.jpg	Senti lentamente le vibrazioni che si verificano in ogni parte del tuo corpo.	rI95_7451
95	https://www.wikihow.it/Cantare-Om	Come Cantare Om	religion	Italian	https://www.wikihow.com/images_en/thumb/4/47/Chant-Om-Step-6.jpg/v4-460px-Chant-Om-Step-6.jpg	Quando le vibrazioni diventano più intense inizia a respirare profondamente.	rI95_7452
95	https://www.wikihow.it/Cantare-Om	Come Cantare Om	religion	Italian	https://www.wikihow.com/images_en/thumb/a/a2/Chant-Om-Step-7.jpg/v4-460px-Chant-Om-Step-7.jpg	Trattieni il respiro per un secondo e poi espira lentamente.	rI95_7453
95	https://www.wikihow.it/Cantare-Om	Come Cantare Om	religion	Italian	https://www.wikihow.com/images_en/thumb/b/b0/Chant-Om-Step-8.jpg/v4-460px-Chant-Om-Step-8.jpg	Ripeti i passaggi precedente per 3 volte.	rI95_7454
95	https://www.wikihow.it/Cantare-Om	Come Cantare Om	religion	Italian	https://www.wikihow.com/images_en/thumb/5/51/Chant-Om-Step-9.jpg/v4-460px-Chant-Om-Step-9.jpg	Mentre espiri la terza volta canta “oooooooo.	rI95_7455
